WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.33845410000001 34.0484778)";MULTIPOINT (-118.33845410000001 34.0484778);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584339;11;Pico Eb & San Vicente Fs
"MULTIPOINT (-118.4087688 34.051)";MULTIPOINT (-118.4087688 34.051);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;12;Pico Eb & Ave Of The Stars Ns
"MULTIPOINT (-118.3265023 34.0480647)";MULTIPOINT (-118.3265023 34.0480647);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584339;12;Crenshaw Nb & Pico Fs
"MULTIPOINT (-118.3833222 34.0546569)";MULTIPOINT (-118.3833222 34.0546569);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;13;Pico Eb & Robertson Fs
"MULTIPOINT (-118.323064 34.054344)";MULTIPOINT (-118.323064 34.054344);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584339;13;Crenshaw Nb & Olympic Ns
"MULTIPOINT (-118.3756234 34.0531302)";MULTIPOINT (-118.3756234 34.0531302);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;14;Pico Eb & La Cienega Fs
"MULTIPOINT (-118.318635 34.0616483)";MULTIPOINT (-118.318635 34.0616483);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584339;14;Wilshire Eb & Crenshaw Fs
"MULTIPOINT (-118.3661831 34.051294)";MULTIPOINT (-118.3661831 34.051294);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;15;Pico Eb & Fairfax Fs
"MULTIPOINT (-118.3088949 34.0624058)";MULTIPOINT (-118.3088949 34.0624058);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584339;15;Western Nb Wilshire Fs
"MULTIPOINT (-118.344336 34.0478194)";MULTIPOINT (-118.344336 34.0478194);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;16;Pico Eb & La Brea Fs
"MULTIPOINT (-118.33845410000001 34.0484778)";MULTIPOINT (-118.33845410000001 34.0484778);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;17;Pico Eb & San Vicente Fs
"MULTIPOINT (-118.3265023 34.0480647)";MULTIPOINT (-118.3265023 34.0480647);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;18;Crenshaw Nb & Pico Fs
"MULTIPOINT (-118.323064 34.054344)";MULTIPOINT (-118.323064 34.054344);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;19;Crenshaw Nb & Olympic Ns
"MULTIPOINT (-118.318635 34.0616483)";MULTIPOINT (-118.318635 34.0616483);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;20;Wilshire Eb & Crenshaw Fs
"MULTIPOINT (-118.3088949 34.0624058)";MULTIPOINT (-118.3088949 34.0624058);R7;Rapid 7 Pico Blvd;0;NULL;R7 - Rapid 7 Pico Blvd - 0 - NULL;584310;21;Western Nb Wilshire Fs
"MULTIPOINT (-118.3095323 34.0618452)";MULTIPOINT (-118.3095323 34.0618452);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;1;Wilshire Wb Western Fs
"MULTIPOINT (-118.3270919 34.0479448)";MULTIPOINT (-118.3270919 34.0479448);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;1;Pico Wb & Crenshaw Fs
"MULTIPOINT (-118.3194227 34.0613236)";MULTIPOINT (-118.3194227 34.0613236);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;2;Crenshaw Sb & Wilshire Fs
"MULTIPOINT (-118.3355613 34.0487931)";MULTIPOINT (-118.3355613 34.0487931);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;2;Pico Wb & Mullen Ns
"MULTIPOINT (-118.3232637 34.0543745)";MULTIPOINT (-118.3232637 34.0543745);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;3;Crenshaw Sb & Olympic Fs
"MULTIPOINT (-118.3441985 34.0479899)";MULTIPOINT (-118.3441985 34.0479899);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;3;Pico Wb & La Brea Ns
"MULTIPOINT (-118.3270919 34.0479448)";MULTIPOINT (-118.3270919 34.0479448);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;4;Pico Wb & Crenshaw Fs
"MULTIPOINT (-118.3671896 34.0516798)";MULTIPOINT (-118.3671896 34.0516798);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;4;Pico Wb & Fairfax Fs
"MULTIPOINT (-118.3355613 34.0487931)";MULTIPOINT (-118.3355613 34.0487931);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;5;Pico Wb & Mullen Ns
"MULTIPOINT (-118.3758658 34.0533563)";MULTIPOINT (-118.3758658 34.0533563);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;5;Pico Wb & La Cienega Ns
"MULTIPOINT (-118.3441985 34.0479899)";MULTIPOINT (-118.3441985 34.0479899);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;6;Pico Wb & La Brea Ns
"MULTIPOINT (-118.3840609 34.0549155)";MULTIPOINT (-118.3840609 34.0549155);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;6;Pico Wb & Robertson Fs
"MULTIPOINT (-118.3671896 34.0516798)";MULTIPOINT (-118.3671896 34.0516798);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;7;Pico Wb & Fairfax Fs
"MULTIPOINT (-118.40832930000001 34.0514788)";MULTIPOINT (-118.40832930000001 34.0514788);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;7;Pico Wb & Ave Of The Stars Ns
"MULTIPOINT (-118.3758658 34.0533563)";MULTIPOINT (-118.3758658 34.0533563);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;8;Pico Wb & La Cienega Ns
"MULTIPOINT (-118.4282351 34.0403576)";MULTIPOINT (-118.4282351 34.0403576);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;8;Pico Wb & Westwood Ns
"MULTIPOINT (-118.3840609 34.0549155)";MULTIPOINT (-118.3840609 34.0549155);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;9;Pico Wb & Robertson Fs
"MULTIPOINT (-118.43489750000001 34.0372051)";MULTIPOINT (-118.43489750000001 34.0372051);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;9;Pico Wb & Sepulveda Ns
"MULTIPOINT (-118.40832930000001 34.0514788)";MULTIPOINT (-118.40832930000001 34.0514788);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;10;Pico Wb & Ave Of The Stars Ns
"MULTIPOINT (-118.4498827 34.0296908)";MULTIPOINT (-118.4498827 34.0296908);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;10;Pico Wb & Bundy Ns
"MULTIPOINT (-118.4282351 34.0403576)";MULTIPOINT (-118.4282351 34.0403576);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;11;Pico Wb & Westwood Ns
"MULTIPOINT (-118.4610943 34.0240546)";MULTIPOINT (-118.4610943 34.0240546);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;11;Pico Wb & Stewart Fs
"MULTIPOINT (-118.43489750000001 34.0372051)";MULTIPOINT (-118.43489750000001 34.0372051);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;12;Pico Wb & Sepulveda Ns
"MULTIPOINT (-118.4709866 34.0187916)";MULTIPOINT (-118.4709866 34.0187916);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;12;Pico Wb & 18Th Ns
"MULTIPOINT (-118.4498827 34.0296908)";MULTIPOINT (-118.4498827 34.0296908);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;13;Pico Wb & Bundy Ns
"MULTIPOINT (-118.4833926 34.0121291)";MULTIPOINT (-118.4833926 34.0121291);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;13;Pico Wb & Lincoln Fs
"MULTIPOINT (-118.4610943 34.0240546)";MULTIPOINT (-118.4610943 34.0240546);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;14;Pico Wb & Stewart Fs
"MULTIPOINT (-118.4890774 34.0084863)";MULTIPOINT (-118.4890774 34.0084863);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;14;Pico Wb & Main Ns
"MULTIPOINT (-118.4709866 34.0187916)";MULTIPOINT (-118.4709866 34.0187916);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;15;Pico Wb & 18Th Ns
"MULTIPOINT (-118.494504 34.011234)";MULTIPOINT (-118.494504 34.011234);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;15;Ocean Nb & Colorado Ns
"MULTIPOINT (-118.4833926 34.0121291)";MULTIPOINT (-118.4833926 34.0121291);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;16;Pico Wb & Lincoln Fs
"MULTIPOINT (-118.4977641 34.014009)";MULTIPOINT (-118.4977641 34.014009);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;16;Ocean Nb & Santa Monica Ns
"MULTIPOINT (-118.4890774 34.0084863)";MULTIPOINT (-118.4890774 34.0084863);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;17;Pico Wb & Main Ns
"MULTIPOINT (-118.4963585 34.0154397)";MULTIPOINT (-118.4963585 34.0154397);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;17;Santa Monica Eb & 3Rd Ns
"MULTIPOINT (-118.494504 34.011234)";MULTIPOINT (-118.494504 34.011234);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;18;Ocean Nb & Colorado Ns
"MULTIPOINT (-118.4958073 34.0158942)";MULTIPOINT (-118.4958073 34.0158942);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;18;Santa Monica Eb & 3Rd Fs
"MULTIPOINT (-118.4977641 34.014009)";MULTIPOINT (-118.4977641 34.014009);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;19;Ocean Nb & Santa Monica Ns
"MULTIPOINT (-118.494933 34.0166693)";MULTIPOINT (-118.494933 34.0166693);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;19;Santa Monica Eb & 4Th Fs
"MULTIPOINT (-118.4963585 34.0154397)";MULTIPOINT (-118.4963585 34.0154397);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;20;Santa Monica Eb & 3Rd Ns
"MULTIPOINT (-118.4934227 34.0178414)";MULTIPOINT (-118.4934227 34.0178414);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;20;Santa Monica Eb & 6Th Ns
"MULTIPOINT (-118.4958073 34.0158942)";MULTIPOINT (-118.4958073 34.0158942);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;21;Santa Monica Eb & 3Rd Fs
"MULTIPOINT (-118.49247630000001 34.0161003)";MULTIPOINT (-118.49247630000001 34.0161003);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584385;21;Broadway Wb & 6Th Fs2
"MULTIPOINT (-118.494933 34.0166693)";MULTIPOINT (-118.494933 34.0166693);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;22;Santa Monica Eb & 4Th Fs
"MULTIPOINT (-118.4934227 34.0178414)";MULTIPOINT (-118.4934227 34.0178414);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;23;Santa Monica Eb & 6Th Ns
"MULTIPOINT (-118.49247630000001 34.0161003)";MULTIPOINT (-118.49247630000001 34.0161003);R7;Rapid 7 Pico Blvd;1;NULL;R7 - Rapid 7 Pico Blvd - 1 - NULL;584238;24;Broadway Wb & 6Th Fs2
